id	Assembly_id	AssemblyAccession	BioSampleAccession	BioSampleID	GenbankBioprojectAccession	GenbankID	RefseqBioprojectAccession	RefSeqCategory	RefSeqID	WGSAccession	Infraspecies	Isolate	Organism	SpeciesTaxonomicID	SpeciesName	TaxonomicID	AssemblyName	AssemblyStatus	AssemblyType	AssemblyCoverage	Chromosomes	ContigCount	ContigN50	ContigL50	NonChromosomalReplicons	Replicons	Scaffolds	ScaffoldN50	ScaffoldL50	TotalLength	UngappedLength	SubmitterOrganization	SubmissionDate	ReleaseDate	FTPAssemblyReport	FTPGenbank	FTPRefSeq	FTPStatsReport
350	231048	GCF_000182545.1	SAMN02403944	2403944	PRJNA224116	231028	PRJNA224116	na	231048	ACNT01	Pestoides A	None	Yersinia pestis Pestoides A (enterobacteria)	632	Yersinia pestis	545431	ASM18254v1	Scaffold	haploid	0	0	37	207343	7	3	3	34	207343	7	4750606	4750606	ERIC (Enteropathogen Resource Integration Center)	2009/05/08 00:00	2009/05/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/545/GCF_000182545.1_ASM18254v1/GCF_000182545.1_ASM18254v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/545/GCA_000182545.1_ASM18254v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/545/GCF_000182545.1_ASM18254v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/545/GCF_000182545.1_ASM18254v1/GCF_000182545.1_ASM18254v1_assembly_stats.txt
351	231008	GCF_000182525.1	SAMN02403943	2403943	PRJNA224116	230988	PRJNA224116	na	231008	ACNS01	PEXU2	None	Yersinia pestis biovar Orientalis str. PEXU2 (enterobacteria)	632	Yersinia pestis	547046	ASM18252v1	Scaffold	haploid	0	0	12	626879	3	2	2	3	3933583	1	4770886	4770663	Enteropathogen Resource Integration Center (ERIC)	2009/05/08 00:00	2009/05/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/525/GCF_000182525.1_ASM18252v1/GCF_000182525.1_ASM18252v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/525/GCA_000182525.1_ASM18252v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/525/GCF_000182525.1_ASM18252v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/525/GCF_000182525.1_ASM18252v1/GCF_000182525.1_ASM18252v1_assembly_stats.txt
352	230968	GCF_000182505.1	SAMN02403942	2403942	PRJNA224116	230948	PRJNA224116	na	230968	ACNR01	India 195	None	Yersinia pestis biovar Orientalis str. India 195 (enterobacteria)	632	Yersinia pestis	547047	ASM18250v1	Scaffold	haploid	0	0	41	373283	5	3	3	27	387666	5	4719608	4719328	ERIC (Enteropathogen Resource Integration Center)	2009/05/08 00:00	2009/05/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/505/GCF_000182505.1_ASM18250v1/GCF_000182505.1_ASM18250v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/505/GCA_000182505.1_ASM18250v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/505/GCF_000182505.1_ASM18250v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/505/GCF_000182505.1_ASM18250v1/GCF_000182505.1_ASM18250v1_assembly_stats.txt
353	230928	GCF_000182485.1	SAMN02403941	2403941	PRJNA224116	230908	PRJNA224116	na	230928	ACNQ01	Nepal516	A	Yersinia pestis Nepal516 (enterobacteria)	632	Yersinia pestis	377628	ASM18248v1	Scaffold	haploid	0	0	31	463061	4	2	2	19	620911	3	4629080	4628826	ERIC (Enteropathogen Resource Integration Center)	2009/05/08 00:00	2009/05/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/485/GCF_000182485.1_ASM18248v1/GCF_000182485.1_ASM18248v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/485/GCA_000182485.1_ASM18248v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/485/GCF_000182485.1_ASM18248v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/485/GCF_000182485.1_ASM18248v1/GCF_000182485.1_ASM18248v1_assembly_stats.txt
354	229158	GCF_000181455.1	SAMN02403940	2403940	PRJNA18241	229138	None	na	229158	ABCD01	CA88-4125	None	Yersinia pestis CA88-4125 (enterobacteria)	632	Yersinia pestis	412420	ASM18145v1	Scaffold	haploid	0	0	8	1267303	2	1	1	7	1267303	2	4658875	4658875	ERIC	2007/06/21 00:00	2007/06/21 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/181/455/GCF_000181455.1_ASM18145v1/GCF_000181455.1_ASM18145v1_assembly_report.txt	None	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/181/455/GCF_000181455.1_ASM18145v1/GCF_000181455.1_ASM18145v1_assembly_stats.txt
355	211161	GCF_000754785.1	SAMN02923783	2923783	PRJNA224116	1203628	PRJNA224116	na	1349858	JPMB01	Colorado 92	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	YAU	Scaffold	haploid	136	0	59	147185	11	0	0	7	1060995	2	4719680	4714480	Los Alamos National Laboratory	2014/09/16 00:00	2014/09/16 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/785/GCF_000754785.1_YAU/GCF_000754785.1_YAU_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/754/785/GCA_000754785.1_YAU	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/785/GCF_000754785.1_YAU	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/785/GCF_000754785.1_YAU/GCF_000754785.1_YAU_assembly_stats.txt
356	208978	GCF_000170275.1	SAMN02404399	2404399	PRJNA224116	208958	PRJNA224116	na	208978	ABAT01	F1991016	None	Yersinia pestis biovar Orientalis str. F1991016 (enterobacteria)	632	Yersinia pestis	404214	ASM17027v1	Contig	haploid	0	0	107	168397	9	0	0	107	168397	9	4892085	4892085	TIGR	2007/05/16 00:00	2007/05/16 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/170/275/GCF_000170275.1_ASM17027v1/GCF_000170275.1_ASM17027v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/170/275/GCA_000170275.1_ASM17027v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/170/275/GCF_000170275.1_ASM17027v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/170/275/GCF_000170275.1_ASM17027v1/GCF_000170275.1_ASM17027v1_assembly_stats.txt
357	207838	GCF_000169695.1	SAMN02404400	2404400	PRJNA224116	207818	PRJNA224116	na	207838	AAYV01	E1979001	None	Yersinia pestis biovar Antiqua str. E1979001 (enterobacteria)	632	Yersinia pestis	360099	ASM16969v1	Contig	haploid	0	0	75	257972	6	0	0	75	257972	6	4847813	4847813	TIGR	2007/03/26 00:00	2007/03/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/695/GCF_000169695.1_ASM16969v1/GCF_000169695.1_ASM16969v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/695/GCA_000169695.1_ASM16969v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/695/GCF_000169695.1_ASM16969v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/695/GCF_000169695.1_ASM16969v1/GCF_000169695.1_ASM16969v1_assembly_stats.txt
358	207798	GCF_000169675.1	SAMN02404401	2404401	PRJNA224116	207778	PRJNA224116	na	207798	AAYU01	B42003004	None	Yersinia pestis biovar Antiqua str. B42003004 (enterobacteria)	632	Yersinia pestis	404215	ASM16967v1	Contig	haploid	0	0	69	435523	4	0	0	69	435523	4	4841690	4841690	TIGR	2007/03/26 00:00	2007/03/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/675/GCF_000169675.1_ASM16967v1/GCF_000169675.1_ASM16967v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/675/GCA_000169675.1_ASM16967v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/675/GCF_000169675.1_ASM16967v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/675/GCF_000169675.1_ASM16967v1/GCF_000169675.1_ASM16967v1_assembly_stats.txt
359	207758	GCF_000169655.1	SAMN02404402	2404402	PRJNA224116	207738	PRJNA224116	na	207758	AAYT01	K1973002	None	Yersinia pestis biovar Mediaevalis str. K1973002 (enterobacteria)	632	Yersinia pestis	404216	ASM16965v1	Contig	haploid	0	0	73	234583	5	0	0	73	234583	5	4720694	4720694	TIGR	2007/03/26 00:00	2007/03/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/655/GCF_000169655.1_ASM16965v1/GCF_000169655.1_ASM16965v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/655/GCA_000169655.1_ASM16965v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/655/GCF_000169655.1_ASM16965v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/655/GCF_000169655.1_ASM16965v1/GCF_000169655.1_ASM16965v1_assembly_stats.txt
360	207718	GCF_000169635.1	SAMN02404403	2404403	PRJNA224116	207698	PRJNA224116	na	207718	AAYS01	MG05-1020	None	Yersinia pestis biovar Orientalis str. MG05-1020 (enterobacteria)	632	Yersinia pestis	404217	ASM16963v1	Contig	haploid	0	0	80	392214	5	0	0	80	392214	5	4977609	4977609	TIGR	2007/03/26 00:00	2007/03/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/635/GCF_000169635.1_ASM16963v1/GCF_000169635.1_ASM16963v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/635/GCA_000169635.1_ASM16963v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/635/GCF_000169635.1_ASM16963v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/635/GCF_000169635.1_ASM16963v1/GCF_000169635.1_ASM16963v1_assembly_stats.txt
361	207678	GCF_000169615.1	SAMN02404404	2404404	PRJNA224116	207658	PRJNA224116	na	207678	AAYR01	UG05-0454	None	Yersinia pestis biovar Antiqua str. UG05-0454 (enterobacteria)	632	Yersinia pestis	404218	ASM16961v1	Contig	haploid	0	0	98	307745	4	0	0	98	307745	4	4838246	4838246	TIGR	2007/03/26 00:00	2007/03/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/615/GCF_000169615.1_ASM16961v1/GCF_000169615.1_ASM16961v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/615/GCA_000169615.1_ASM16961v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/615/GCF_000169615.1_ASM16961v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/615/GCF_000169615.1_ASM16961v1/GCF_000169615.1_ASM16961v1_assembly_stats.txt
362	206138	GCF_000168835.1	SAMN02404406	2404406	PRJNA224116	206118	PRJNA224116	na	206138	AAUB01	FV-1	None	Yersinia pestis FV-1 (enterobacteria)	632	Yersinia pestis	375450	ASM16883v1	Contig	haploid	0	0	400	17036	80	0	0	400	17036	80	4472646	4472646	TGen	2006/10/13 00:00	2006/10/13 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/835/GCF_000168835.1_ASM16883v1/GCF_000168835.1_ASM16883v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/168/835/GCA_000168835.1_ASM16883v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/835/GCF_000168835.1_ASM16883v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/835/GCF_000168835.1_ASM16883v1/GCF_000168835.1_ASM16883v1_assembly_stats.txt
363	204998	GCF_000168235.1	SAMN02404398	2404398	PRJNA16376	204978	None	na	204998	AAOS02	IP275	None	Yersinia pestis biovar Orientalis str. IP275 (enterobacteria)	632	Yersinia pestis	373665	ASM16823v1	Contig	haploid	0	0	101	196911	11	0	0	101	196911	11	5139152	5139152	TIGR	2008/01/17 00:00	2008/01/17 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/235/GCF_000168235.1_ASM16823v1/GCF_000168235.1_ASM16823v1_assembly_report.txt	None	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/235/GCF_000168235.1_ASM16823v1/GCF_000168235.1_ASM16823v1_assembly_stats.txt
364	200791	GCA_000734805.1	SAMN02777961	2777961	PRJNA247716	1180108	None	na	None	JMUF01	231(708)	None	Yersinia pestis subsp. pestis (enterobacteria)	632	Yersinia pestis	385964	ASM73480v1	Contig	haploid	58	0	298	28733	52	0	0	298	28733	52	4568801	4568801	Russian Research Antiplague Institute "Microbe"	2014/07/28 00:00	2014/07/28 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/734/805/GCA_000734805.1_ASM73480v1/GCA_000734805.1_ASM73480v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/734/805/GCA_000734805.1_ASM73480v1	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/734/805/GCA_000734805.1_ASM73480v1/GCA_000734805.1_ASM73480v1_assembly_stats.txt
365	185841	GCF_000705315.1	SAMN02207408	2207408	PRJNA224116	1118958	PRJNA224116	na	1184438	ATWT01	EBD10-058	None	Yersinia pestis EBD10-058 (enterobacteria)	632	Yersinia pestis	1348062	EDB10_058v1	Contig	haploid	52	0	581	12205	115	0	0	581	12205	115	4542680	4542680	Public Health Agency of Canada	2014/06/12 00:00	2014/06/12 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/705/315/GCF_000705315.1_EDB10_058v1/GCF_000705315.1_EDB10_058v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/705/315/GCA_000705315.1_EDB10_058v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/705/315/GCF_000705315.1_EDB10_058v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/705/315/GCF_000705315.1_EDB10_058v1/GCF_000705315.1_EDB10_058v1_assembly_stats.txt
366	127841	GCA_000590535.1	SAMN02598688	2598688	PRJNA234351	964648	None	na	None	JBOL01	EV NIIEG	None	Yersinia pestis EV NIIEG (enterobacteria)	632	Yersinia pestis	1455696	EV NIIEG	Contig	haploid	110	0	298	30606	50	0	0	298	30606	50	4457935	4457935	RusRAPI	2014/03/12 00:00	2014/03/12 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/590/535/GCA_000590535.1_EV_NIIEG/GCA_000590535.1_EV_NIIEG_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/590/535/GCA_000590535.1_EV_NIIEG	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/590/535/GCA_000590535.1_EV_NIIEG/GCA_000590535.1_EV_NIIEG_assembly_stats.txt
367	110848	GCF_000022845.1	SAMN02603873	2603873	PRJNA224116	23648	PRJNA224116	na	110848	None	Z176003	None	Yersinia pestis Z176003 (enterobacteria)	632	Yersinia pestis	637386	ASM2284v1	Complete Genome	haploid	0	1	4	4553586	1	3	4	0	4553586	1	4725788	4725788	State Key Laboratory for Infectious Disease Prevention and Control, Institute for Communicable Disease Control and Prevention, Chinese Center for Disease Control and Prevention	2010/04/08 00:00	2010/04/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/845/GCF_000022845.1_ASM2284v1/GCF_000022845.1_ASM2284v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/022/845/GCA_000022845.1_ASM2284v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/845/GCF_000022845.1_ASM2284v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/845/GCF_000022845.1_ASM2284v1/GCF_000022845.1_ASM2284v1_assembly_stats.txt
368	88301	GCA_000475155.2	SAMN02470618	2470618	PRJNA201414	882858	None	na	None	AXDI01	24H	None	Yersinia pestis 24H (enterobacteria)	632	Yersinia pestis	1330537	YP24H_v2	Scaffold	haploid	0	0	141	51080	32	1	1	140	51080	32	4500596	4500596	National Centre for Cell Science, Pune - 411007, India	2013/12/19 00:00	2013/12/19 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/475/155/GCA_000475155.2_YP24H_v2/GCA_000475155.2_YP24H_v2_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/475/155/GCA_000475155.2_YP24H_v2	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/475/155/GCA_000475155.2_YP24H_v2/GCA_000475155.2_YP24H_v2_assembly_stats.txt
369	88291	GCA_000475135.2	SAMN02470613	2470613	PRJNA201413	882838	None	na	None	AXDH01	S3	None	Yersinia pestis S3 (enterobacteria)	632	Yersinia pestis	1330536	YPS03_v2	Scaffold	haploid	0	0	154	48953	35	3	3	147	48953	35	4659915	4659915	National Centre for Cell Science, Pune - 411007, India	2013/12/19 00:00	2013/12/19 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/475/135/GCA_000475135.2_YPS03_v2/GCA_000475135.2_YPS03_v2_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/475/135/GCA_000475135.2_YPS03_v2	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/475/135/GCA_000475135.2_YPS03_v2/GCA_000475135.2_YPS03_v2_assembly_stats.txt
370	88281	GCF_000475115.2	SAMN02470617	2470617	PRJNA224116	882818	PRJNA224116	na	1575838	AXDG01	113	None	Yersinia pestis 113 (enterobacteria)	632	Yersinia pestis	1330535	YP113_v2	Scaffold	haploid	0	0	141	50973	33	2	2	139	50973	33	4571407	4571407	National Centre for Cell Science, Pune - 411007, India	2013/12/19 00:00	2013/12/19 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/115/GCF_000475115.2_YP113_v2/GCF_000475115.2_YP113_v2_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/475/115/GCA_000475115.2_YP113_v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/115/GCF_000475115.2_YP113_v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/115/GCF_000475115.2_YP113_v2/GCF_000475115.2_YP113_v2_assembly_stats.txt
371	88271	GCA_000475095.2	SAMN02470616	2470616	PRJNA201408	882798	None	na	None	AXDF01	9	None	Yersinia pestis 9 (enterobacteria)	632	Yersinia pestis	755896	YP009_v2	Scaffold	haploid	0	0	141	50849	33	1	1	140	50849	33	4499746	4499746	National Centre for Cell Science, Pune - 411007, India	2013/12/19 00:00	2013/12/19 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/475/095/GCA_000475095.2_YP009_v2/GCA_000475095.2_YP009_v2_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/475/095/GCA_000475095.2_YP009_v2	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/475/095/GCA_000475095.2_YP009_v2/GCA_000475095.2_YP009_v2_assembly_stats.txt
372	82221	GCF_000324805.2	SAMN02403074	2403074	PRJNA224116	862948	PRJNA224116	na	1143358	ADSA02	EV76-CN	None	Yersinia pestis EV76-CN (enterobacteria)	632	Yersinia pestis	665028	EV76-CN	Scaffold	haploid	59	0	474	19846	70	3	3	445	19846	70	4336975	4336975	Beijing Genomics Institute	2013/11/26 00:00	2013/11/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/805/GCF_000324805.2_EV76-CN/GCF_000324805.2_EV76-CN_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/324/805/GCA_000324805.2_EV76-CN	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/805/GCF_000324805.2_EV76-CN	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/324/805/GCF_000324805.2_EV76-CN/GCF_000324805.2_EV76-CN_assembly_stats.txt
373	67841	GCF_000475155.1	SAMN02470618	2470618	PRJNA201414	817358	None	na	822398	AXDI01	24H	None	Yersinia pestis 24H (enterobacteria)	632	Yersinia pestis	1330537	YP24H_v2	Contig	haploid	0	0	140	51080	32	0	0	140	51080	32	4492822	4492822	National Centre for Cell Science, Pune - 411007, India	2013/12/19 00:00	2013/12/19 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/155/GCF_000475155.1_YP24H_v2/GCF_000475155.1_YP24H_v2_assembly_report.txt	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/155/GCF_000475155.1_YP24H_v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/155/GCF_000475155.1_YP24H_v2/GCF_000475155.1_YP24H_v2_assembly_stats.txt
374	67831	GCF_000475135.1	SAMN02470613	2470613	PRJNA201413	817338	None	na	822378	AXDH01	S3	None	Yersinia pestis S3 (enterobacteria)	632	Yersinia pestis	1330536	YPS03_v2	Contig	haploid	0	0	147	48953	34	0	0	147	48953	34	4492823	4492823	National Centre for Cell Science, Pune - 411007, India	2013/12/19 00:00	2013/12/19 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/135/GCF_000475135.1_YPS03_v2/GCF_000475135.1_YPS03_v2_assembly_report.txt	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/135/GCF_000475135.1_YPS03_v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/135/GCF_000475135.1_YPS03_v2/GCF_000475135.1_YPS03_v2_assembly_stats.txt
375	67821	GCF_000475115.1	SAMN02470617	2470617	PRJNA201410	817318	None	na	824568	AXDG01	113	None	Yersinia pestis 113 (enterobacteria)	632	Yersinia pestis	1330535	YP113_v2	Contig	haploid	0	0	139	50873	33	0	0	139	50873	33	4494902	4494902	National Centre for Cell Science, Pune - 411007, India	2013/12/19 00:00	2013/12/19 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/115/GCF_000475115.1_YP113_v2/GCF_000475115.1_YP113_v2_assembly_report.txt	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/115/GCF_000475115.1_YP113_v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/115/GCF_000475115.1_YP113_v2/GCF_000475115.1_YP113_v2_assembly_stats.txt
376	67811	GCF_000475095.1	SAMN02470616	2470616	PRJNA201408	817298	None	na	822358	AXDF01	9	None	Yersinia pestis 9 (enterobacteria)	632	Yersinia pestis	755896	YP009_v2	Contig	haploid	0	0	140	50849	33	0	0	140	50849	33	4491896	4491896	National Centre for Cell Science, Pune - 411007, India	2013/12/19 00:00	2013/12/19 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/095/GCF_000475095.1_YP009_v2/GCF_000475095.1_YP009_v2_assembly_report.txt	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/095/GCF_000475095.1_YP009_v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/095/GCF_000475095.1_YP009_v2/GCF_000475095.1_YP009_v2_assembly_stats.txt
377	39868	GCF_000018805.1	SAMN02604042	2604042	PRJNA224116	19608	PRJNA224116	na	39868	None	Angola	None	Yersinia pestis Angola (enterobacteria)	632	Yersinia pestis	349746	ASM1880v1	Complete Genome	haploid	0	1	3	4504254	1	2	3	0	4504254	1	4687014	4687014	TIGR	2007/12/12 00:00	2007/12/12 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/805/GCF_000018805.1_ASM1880v1/GCF_000018805.1_ASM1880v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/018/805/GCA_000018805.1_ASM1880v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/805/GCF_000018805.1_ASM1880v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/805/GCF_000018805.1_ASM1880v1/GCF_000018805.1_ASM1880v1_assembly_stats.txt
378	37548	GCF_000016445.1	SAMN02598373	2598373	PRJNA224116	17248	PRJNA224116	na	37548	None	Pestoides F	None	Yersinia pestis Pestoides F (enterobacteria)	632	Yersinia pestis	386656	ASM1644v1	Complete Genome	haploid	0	1	3	4517345	1	2	3	0	4517345	1	4725862	4725862	US DOE Joint Genome Institute	2007/04/13 00:00	2007/04/13 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/445/GCF_000016445.1_ASM1644v1/GCF_000016445.1_ASM1644v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/016/445/GCA_000016445.1_ASM1644v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/445/GCF_000016445.1_ASM1644v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/445/GCF_000016445.1_ASM1644v1/GCF_000016445.1_ASM1644v1_assembly_stats.txt
379	34928	GCF_000013825.1	SAMN02598369	2598369	PRJNA224116	14628	PRJNA224116	na	34928	None	Antiqua	None	Yersinia pestis Antiqua (enterobacteria)	632	Yersinia pestis	360102	ASM1382v1	Complete Genome	haploid	0	1	4	4702289	1	3	4	0	4702289	1	4879836	4879836	DOE Joint Genome Institute	2006/06/09 00:00	2006/06/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/825/GCF_000013825.1_ASM1382v1/GCF_000013825.1_ASM1382v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/825/GCA_000013825.1_ASM1382v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/825/GCF_000013825.1_ASM1382v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/825/GCF_000013825.1_ASM1382v1/GCF_000013825.1_ASM1382v1_assembly_stats.txt
